SKU,Name,Brand,RegularPrice,SalePrice,Size,Categories,Images,Gallery,Description,Link
2827509,JAMES Eau de Parfum Travel Spray,By Rosie Jane,"$2,900 ",,0.30 oz / 10 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2827509-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827509-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2827509-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827509-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827509-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827509-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827509-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827509-av-04-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t & H??ng g?<br><br><b>Lo?i mùi h??ng:</b> H??ng g? ?m áp<br><br><b>Ghi chú chính:</b> Qu? sung, H? phách, Hoa dành dành<br><br><b>Mô t? h??ng th?m:</b> H??ng th?m này khi?n ng??i sáng l?p By Rosie Jane, Rosie Jane Johnston, m?m c??i. ???c thi?t k? ?? mang l?i c?m giác nh? ??u óc b?n ?ang ? trên mây v?i ?ôi chân trên m?t ??t, ?ây là s? k?t h?p hoàn h?o gi?a ?m cúng và t??i mát. B?n s? ng?i th?y mùi hoa dành dành ngay l?p t?c, nh?ng sau ?ó JAMES ??i h??ng ?? l? ra mùi h? phách ?m áp, d? ch?u khi?n b?n ng?i th?y mùi da mình c? ngày.<br><br><b>V? chai ??ng:</b> N??c hoa Eau de Parfum c?a By Rosie Jane là s? pha tr?n gi?a c?n mía h?u c? và tinh d?u n??c hoa nguyên ch?t. Nó ???c ??ng trong m?t chai th?y tinh r?n ??p m?t v?i m?t bình x?t ???c thi?t k? ?? t?o ra lu?ng phun hoàn h?o m?i lúc. Eau de Parfum là m?t cách r?t th?m ?? s? d?ng n??c hoa.<br><br><b>V? h??ng th?m:</b> JAMES ???c l?y c?m h?ng t? nh?ng ngày cu?i cùng c?a mùa hè v?i h??ng qu? sung, h? phách và hoa dành dành. C?m giác nh? ?ang ??ng trên hiên nhà trong c?n m?a rào, ?m cúng và g?n g?i v?i thiên nhiên.<br><br><b>S?ch & Nh?n th?c v? hành tinh</b><br>Vi?c tuy?n ch?n ??y tham v?ng c?a chúng tôi v? v? ??p ???c t?o ra mà không có các thành ph?n gây tranh cãi t? các th??ng hi?u t?n tâm th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m các thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch c?a ng??i tiêu dùng.",https://www.sephora.com/product/james-travel-spray-P431767?skuId=2827509&amp;icid2=products grid:p431767:product
2827517,MISSY Eau de Parfum Travel Spray,By Rosie Jane,"$2,900 ",,0.30 oz / 10 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2827517-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827517-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2827517-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827517-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827517-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827517-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827517-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827517-av-04-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> T??i mát<br><br><b>Lo?i mùi h??ng:</b> T??i mát Solars<br><br><b>Ghi chú chính:</b> Quýt xanh, D?a, D?a<br><br><b>Mô t? h??ng th?m:</b> MISSY ng?t ngào và tinh t?, g?i nh? ??n nh?ng bu?i ti?c tùng bên h? b?i và nh?ng ngày cu?i tu?n xa nhà. Nó có s? pha tr?n tr? trung c?a hoa tr?ng, trái cây nhi?t ??i và m?t l?p h??ng cam quýt t??i mát c?a quýt và h? phách. Quen thu?c và hoài c? nh?ng táo b?o và hi?n ??i, MISSY là h?nh phúc trong m?t chai n??c hoa.<br><br><b>V? chai:</b> By Rosie Jane's Eau de Parfum là s? pha tr?n gi?a c?n mía h?u c? và tinh d?u n??c hoa nguyên ch?t. Nó ???c ??ng trong m?t chai th?y tinh r?n ??p m?t v?i m?t bình x?t ???c thi?t k? ?? t?o ra m?t lu?ng phun hoàn h?o m?i lúc. Eau de Parfum là m?t cách r?t th?m ?? s? d?ng n??c hoa.<br><br><b>V? h??ng th?m:</b> MISSY l?y c?m h?ng t? nh?ng ng??i b?n thân thi?t, nh?ng ?i?u gi?n d? và c?m giác vui s??ng thu?n khi?t v?i h??ng hoa s?, quýt xanh, d?a và d?a. C?m giác nh? nh?ng n? hôn c?a b??m và c?nh ân ái trên bãi bi?n.<br><br><b>S?ch & Nh?n th?c v? hành tinh</b><br>Vi?c tuy?n ch?n ??y tham v?ng c?a chúng tôi v? v? ??p ???c t?o ra mà không có thành ph?n gây tranh cãi t? các th??ng hi?u t?n tâm th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m các thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch c?a ng??i tiêu dùng.",https://www.sephora.com/product/by-rosie-jane-missy-travel-spray-P510068?skuId=2827517&amp;icid2=products grid:p510068:product
2827541,Leila Lou Perfume Travel Spray,By Rosie Jane,"$2,900 ",,0.33 oz / 10 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2827541-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827541-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2827541-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827541-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827541-av-9-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827541-av-9-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827541-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827541-av-10-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa<br><br><b>Lo?i mùi h??ng:</b> H??ng hoa trái cây<br><br><b>Ghi chú chính:</b> Lê, Hoa nhài, C? m?i c?t<br><br><b>Mô t? mùi h??ng:</b> M?t tác ph?m kinh ?i?n ?? vi?t l?i nh?ng tác ph?m kinh ?i?n, LEILA LOU có h??ng trái cây, hoa và tr?m l?ng cùng m?t lúc. Không có m?t n?t h??ng nào n?i b?t: lê ? v? trí cao và t??i sáng nh?ng ???c làm ph?c t?p b?i hoa nhài m?m m?i và s?c m?nh t? c? m?i c?t. LEILA LOU khi khô l?i thành m?t mùi h??ng nh? nhàng và n? tính.<br><br><b>V? chai:</b> By Rosie Jane's Eau de Parfum là s? pha tr?n gi?a c?n mía h?u c? và tinh d?u n??c hoa nguyên ch?t. Nó ???c ??ng trong m?t chai th?y tinh r?n ??p m?t v?i m?t bình x?t ???c thi?t k? ?? t?o ra lu?ng phun hoàn h?o m?i lúc. Eau de Parfum là m?t cách r?t th?m ?? s? d?ng n??c hoa.<br><br><b>V? h??ng th?m:</b> LEILA LOU l?y c?m h?ng t? mùa xuân v?i h??ng lê, hoa nhài và c? m?i c?t. Nó gi?ng nh? m?t chi?c qu?n jean xanh hoàn h?o: gi?n d?, g?i c?m và là trang ph?c thi?t y?u hàng ngày.<br><br><b>S?ch & Nh?n th?c v? hành tinh</b><br>Vi?c tuy?n ch?n ??y tham v?ng c?a chúng tôi v? s?n ph?m làm ??p ???c t?o ra mà không có thành ph?n gây tranh cãi t? các th??ng hi?u t?n tâm th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m các thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch c?a ng??i tiêu dùng.",https://www.sephora.com/product/leila-lou-travel-spray-P431765?skuId=2827541&amp;icid2=products grid:p431765:product
2827558,Rosie Eau de Parfum Travel Spray,By Rosie Jane,"$2,900 ",,0.33 oz / 10 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2827558-av-7-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827558-av-7-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2827558-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827558-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827558-av-6-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827558-av-6-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827558-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827558-av-03-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b> ?m áp &amp; Trong su?t<br><br><b>Ghi chú chính:</b> Hoa h?ng, X? h??ng Nude, Vani<br><br><b>Mô t? h??ng th?m:</b> ROSIE toàn là x? h??ng tr?ng. ?ây là h??ng ??u, h??ng gi?a và h??ng cu?i—nh?ng By Rosie Jane ch? thêm m?t chút tinh d?u hoa h?ng nguyên ch?t ?? làm n?n và m? ra các giác quan c?a b?n. H??ng th?m này s? t? ??nh hình theo b?n, khi?n nó tr? nên ??c ?áo ch? dành riêng cho b?n. ROSIE ?? l?i làn da có mùi th?m s?ch s? và êm d?u.<br><br><b>V? chai:</b> By Rosie Jane's Eau de Parfum là s? pha tr?n gi?a c?n mía h?u c? và tinh d?u n??c hoa nguyên ch?t. Nó ???c ??ng trong m?t chai th?y tinh r?n ??p m?t v?i m?t bình x?t ???c thi?t k? ?? t?o ra lu?ng phun hoàn h?o m?i lúc. Eau de Parfum là m?t cách r?t th?m ?? s? d?ng n??c hoa.<br><br><b>V? h??ng th?m:</b> ROSIE ???c l?y c?m h?ng t? làn da tr?n v?i h??ng x? h??ng nude và hoa h?ng ng?t ngào. Nude và trong su?t, t?o c?m giác nh? ?ang ng? trong b? ?? sinh nh?t c?a b?n.<br><br><b>S?ch & Nh?n th?c v? hành tinh</b><br>S? l?a ch?n ??y tham v?ng c?a chúng tôi v? v? ??p ???c t?o ra mà không có thành ph?n gây tranh cãi t? các th??ng hi?u t?n tâm th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m các thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch c?a ng??i tiêu dùng.",https://www.sephora.com/product/rosie-travel-spray-P431768?skuId=2827558&amp;icid2=products grid:p431768:product
2827566,LAKE Eau de Parfum Travel Spray,By Rosie Jane,"$2,900 ",,0.33 oz / 10 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2827566-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827566-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2827566-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827566-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827566-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827566-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2827566-av-11-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2827566-av-11-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t &amp; H??ng g?<br><br><b>Lo?i mùi h??ng:</b> H??ng cam chanh &amp; H??ng g?<br><br><b>Ghi chú chính:</b> H??ng cam chanh, Cam Bergamot, G? ?àn h??ng<br><br><b>Mô t? mùi h??ng:</b> M?t tinh th?n phóng khoáng, LAKE ???c l?y c?m h?ng t? nh?ng ?êm ? H? Tahoe. ?ây là m?t lo?i n??c hoa huy?n bí, gi?ng nh? làn n??c c?a H? Tahoe. H??ng vani kem là n?t h??ng ??u tiên b?n ng?i th?y tr??c khi h??ng chanh và cam ??ng bùng n?. Cu?i cùng, LAKE gi? b?n g?n g?i v?i n?t h??ng cu?i êm d?u và an tâm c?a g? tuy?t tùng. <br><br><b>V? chai:</b> By Rosie Jane's Eau de Parfum là s? pha tr?n gi?a c?n mía h?u c? và tinh d?u n??c hoa nguyên ch?t. Nó ???c ??ng trong m?t chai th?y tinh r?n ??p m?t v?i vòi phun ???c thi?t k? ?? t?o ra lu?ng khí hoàn h?o m?i lúc. Eau de Parfum là m?t cách r?t th?m ?? s? d?ng n??c hoa.<br><br><b>V? h??ng th?m:</b> LAKE ???c l?y c?m h?ng t? mùa thu và nh?ng ng?n núi c?a H? Tahoe v?i h??ng vani, tuy?t tùng và cam ??ng. C?m giác nh? ?ang ng? d??i nh?ng vì sao, lãng m?n và d? dàng. LAKE n?m b?t ???c s? phóng khoáng trong m?i chúng ta.<br><br><b>S?ch & Nh?n th?c v? hành tinh</b><br>Vi?c tuy?n ch?n ??y tham v?ng c?a chúng tôi v? v? ??p ???c t?o ra mà không có các thành ph?n gây tranh cãi t? các th??ng hi?u t?n tâm th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m các thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch v?i ng??i tiêu dùng.",https://www.sephora.com/product/black-orchid-body-oil-mist-P451243?skuId=2827566&amp;icid2=products grid:p451243:product
2831089,Frangipani Flower Cologne Travel Spray,Jo Malone London,"$3,200 ",,0.33 oz / 10 ml  spray,N?,"https://www.sephora.com/productimages/sku/s2831089-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2831089-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2831089-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2831089-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2831089-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2831089-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2831089-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2831089-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2831089-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2831089-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2831089-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2831089-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2831089-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2831089-av-06-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> Hoa</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> Hoa c? ?i?n</p><p><br></p><p><strong>H??ng chính:</strong> Cánh hoa nhài, Hoa s?, G? ?àn h??ng</p><p><br></p><p><strong>Mô t? mùi h??ng:</strong> M?t chút h??ng chanh t??i mát m? ??u cho lo?i n??c hoa mang h??ng m?t tr?i này, hé l? h??ng hoa s? và hoa ng?c lan tây r?c r? trên n?n g? ?àn h??ng kem.</p><p><br></p><p><strong>V? mùi h??ng:</strong> Mùi h??ng này ???c l?y c?m h?ng t? loài hoa s? k? l?, còn ???c g?i là hoa s?,—m?t c?nh t??ng r?ng r? v?i nh?ng cánh hoa chong chóng màu tr?ng và ph?n gi?a màu vàng t??i—n? r? trên nh?ng bãi bi?n tuy?t ??p c?a Bali.</p>",https://www.sephora.com/product/jo-malone-london-frangipani-flower-cologne-travel-spray-P510163?skuId=2831089&amp;icid2=products grid:p510163:product
2832962,Dream Eau de Parfum,The Maker,"$17,500 ",,1.7 oz / 50 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2832962-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832962-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2832962-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832962-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832962-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832962-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832962-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832962-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832962-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832962-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832962-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832962-av-07-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b> ?m áp &amp; Ng?t ngào Gourmand<br><br><b>H??ng chính:</b> Vani Bourbon, B? qu?, Hoa m?c lan<br><br><b>Mô t? h??ng th?m:</b> Mùi h??ng gourmand h?p d?n và xa hoa này s? làm say ??m b?t k? ai v?i h??ng th?m béo ng?y, gây nghi?n c?a nó. H??ng vani bourbon, b? qu? ?m áp và h? phách thôi miên ph? lên làn da, t?t c? ??u ???c làm n?n b?i hoa m?c lan và g? ?àn h??ng ?m áp, g?i c?m.<br><br><b>V? chai:</b> Thi?t k? chai này l?y c?m h?ng t? m?t chi?c bình ??ng m?c c? và g?i c?m, m?n màng và tho?i mái khi c?m v?i các t?m th?y tinh có khía. ???c làm b?ng th?y tinh tái ch? sau khi tiêu dùng, The Maker s? d?ng ít h?n 27 ph?n tr?m th?y tinh so v?i các chai n??c hoa truy?n th?ng và ph??ng pháp s?n xu?t không có CO2. Kính có gân là m?t ki?u dáng ??c tr?ng ???c th?y ? kh?p The Maker Hotel, t? n??c hoa và n?n ??n ?? th?y tinh và ?? chi?u sáng.<br><br><b>V? h??ng th?m:</b> H??ng th?m ?m cúng, tinh t? này s? ??a ng??i m?c ??n The Maker Hotel n?i ti?ng, n?i nh?ng t??ng t??ng ???c hi?n th?c hóa trong m?i c?n phòng. H??ng th?m h? phách và vani n?m b?t ???c s? k? di?u c?a vi?c chìm vào gi?c ng? trên chi?c gi??ng khách s?n sang tr?ng—ngay c? khi b?n ch? ?ang m? m?ng.<br><br><b>S?ch & Nh?n th?c v? hành tinh</b><br>B? s?u t?p ??y tham v?ng c?a chúng tôi v? v? ??p ???c t?o ra mà không có các thành ph?n gây tranh cãi t? các th??ng hi?u t?n tâm th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m các thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch v?i ng??i tiêu dùng.",https://www.sephora.com/product/dream-eau-de-parfum-P514669?skuId=2832962&amp;icid2=products grid:p514669:product
2832970,Dream Eau de Parfum Travel Spray,The Maker,"$4,200 ",,0.33 oz / 10 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2832970-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832970-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2832970-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832970-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832970-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832970-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832970-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832970-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832970-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832970-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2832970-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2832970-av-07-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b> ?m áp &amp; Ng?t ngào Gourmand<br><br><b>Ghi chú chính:</b> Vani Bourbon, B? qu?, Hoa m?c lan<br><b><br>Mô t? h??ng th?m:</b> Mùi h??ng gourmand h?p d?n và xa hoa này s? làm say ??m b?t k? ai v?i h??ng th?m béo ng?y, gây nghi?n c?a nó. Vani Bourbon, b? qu? ?m áp và l?p h? phách thôi miên bao ph? làn da, t?t c? ??u ???c làm n?n b?i hoa m?c lan và g? ?àn h??ng ?m áp, g?i c?m.<br><br><b>V? chai:</b> L?y c?m h?ng t? m?t chi?c bình ??ng m?c c?, chai sang tr?ng này g?i c?m, m?n màng và tho?i mái khi c?m v?i các t?m th?y tinh có khía. ???c làm b?ng th?y tinh tái ch? sau khi tiêu dùng, The Maker s? d?ng ít h?n 27 ph?n tr?m th?y tinh so v?i các chai n??c hoa truy?n th?ng và ph??ng pháp s?n xu?t không có CO2. Kính có gân là m?t nét ??c tr?ng ???c th?y ? kh?p The Maker Hotel, t? n??c hoa và n?n ??n ?? th?y tinh và ?? chi?u sáng.<br><br><b>V? h??ng th?m:</b> H??ng th?m ?m cúng, tinh t? này s? ??a ng??i m?c ??n The Maker Hotel n?i ti?ng, n?i nh?ng t??ng t??ng ???c hi?n th?c hóa trong m?i c?n phòng. H??ng th?m h? phách và vani n?m b?t ???c s? k? di?u c?a vi?c chìm vào gi?c ng? trên chi?c gi??ng khách s?n sang tr?ng—ngay c? khi b?n ch? ?ang m? m?ng.<br><br><b>S?ch & Nh?n th?c v? hành tinh</b><br>B? s?u t?p ??y tham v?ng c?a chúng tôi v? v? ??p ???c t?o ra mà không có thành ph?n gây tranh cãi t? các th??ng hi?u t?n tâm th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m các thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch v?i ng??i tiêu dùng.",https://www.sephora.com/product/dream-eau-de-parfum-travel-spray-P514679?skuId=2832970&amp;icid2=products grid:p514679:product
2834414,Good Girl Eau de Parfum Travel Spray,Carolina Herrera,"$3,400 ",,0.30 oz / 10 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2834414-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2834414-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p434500-av-12-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p434500-av-12-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p434500-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p434500-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p434500-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p434500-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p434500-av-14-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p434500-av-14-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p434500-av-13-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p434500-av-13-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b><br> H??ng hoa<br><br><b>Lo?i mùi h??ng:</b><br> H??ng hoa ?m áp<br><br><b>Ghi chú chính:</b><br> Hoa hu?, Hoa nhài, ??u Tonka<br><br><b>Gi?i thi?u:</b><br> ?en và tr?ng… cô gái ngoan, cô gái h?. GOOD GIRL là m?t lo?i n??c hoa g?i c?m, g?i c?m ???c sinh ra t? nh?ng mâu thu?n tuy?t ??p và tính hai m?t luôn hi?n h?u c?a ph? n? hi?n ??i và cu?c s?ng hi?n ??i. V?a t??i sáng, v?a u ám, lo?i n??c hoa sáng t?o này n?m b?t ???c s? ph?c t?p k? di?u c?a ng??i ph? n? v?i nh?ng thành ph?n ?áng ng?c nhiên và ??c bi?t. Nh?ng ph?m ch?t ng?t ngào, quy?n r? c?a hoa nhài mang ??n cho GOOD GIRL s? t??i sáng và n? tính. M?t t?i h?n ???c t?o ra v?i ca cao th?m n?ng và ??u tonka say ??m. H?nh nhân và cà phê mang ??n cho mùi h??ng s? s?ng ??ng ngay l?p t?c. Hoa hu?, ???c chi?t xu?t theo m?t cách m?i t?o nên s? tinh t? phong phú, là lá bài t?y c?a lo?i n??c hoa này, mang ??n s? trôi ch?y và n? tính. GOOD GIRL là minh ch?ng cho s? thanh l?ch và dí d?m không c?n n? l?c c?a Nhà Herrera.<br><br>""Hãy trao cho m?t cô gái ?ôi giày phù h?p và cô ?y có th? chinh ph?c th? gi?i.""—Carolina Herrera de Báez, Nhà sáng l?p th??ng hi?u",https://www.sephora.com/product/good-girl-rollerball-P434500?skuId=2834414&amp;icid2=products grid:p434500:product
388512,ALLURE Eau de Parfum,CHANEL,"$13,800 ",,1.7 oz,N?,"https://www.sephora.com/productimages/sku/s388512-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s388512-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p9549-av-1-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p9549-av-1-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa <br><br><b>Lo?i mùi h??ng:</b> Hoa ?m áp <br><br><b>Ghi chú chính:</b> H??ng m?u ??n, Chanh dây, Vani<br><br><b>Mô t? h??ng th?m:</b><br> Khó ??nh ngh?a, không th? c??ng l?i. S?ch s? và trong tr?o, ?m áp và g?i c?m, ALLURE là m?t lo?i n??c hoa h? phách t??i mát, tìm th?y s? th? hi?n ??c ?áo cho m?i ng??i ph? n?. B?i vì m?i ng??i ph? n? ??u có s?c h?p d?n ??c bi?t c?a riêng mình. <br><br> THÀNH PH?N<br> H??ng quýt l?p lánh k?t h?p v?i s? m?m m?i c?a Hoa h?ng tháng N?m và s? g?i c?m c?a Vani. Eau de Parfum—g?n nh?t v? s?c m?nh và tính cách v?i Parfum form—có h??ng Chanh dây say ??m v?i h??ng m?u ??n và m?t khía c?nh h? phách ?m áp h?n. <br><br>CÁCH S? D?NG<br>?? d? dàng s? d?ng trên da ho?c qu?n áo, Eau de Parfum ???c ??ng trong m?t bình x?t thanh l?ch, sang tr?ng và ti?n d?ng, có th? s? d?ng nhi?u h?n.",https://www.sephora.com/product/allure-P9549?skuId=388512&amp;icid2=products grid:p9549:product
